Vendor_ID,Vendor_Avg_Repair_Cost,axio_segment_number
22540611,42253.31862225369,7
82416852,24549.27981648049,7
10586876,40285.500052216674,7
71975225,59411.81807578121,7
99434612,66055.71041424561,7
21806194,29688.71614987198,7
97844705,28350.99834597116,7
33671718,33349.33334953894,7
20750761,32722.309577647153,7
77095255,50245.86384910332,7
78428024,65366.60474557248,7
79656022,64410.34805380796,7
66698635,70573.92823807638,7
40647411,60610.04734257648,7
16463942,25303.91976127487,7
27844065,55478.68258023844,7
75666277,72618.28160181851,7
47805925,46896.27974947472,7
53873879,33931.19142960665,7
80737556,40264.41965042132,7
26765631,59241.48119358675,7
41058990,61769.00366686344,7
52119806,28141.99911374254,7
60096646,34785.08550753423,7
38568927,32754.62057008672,7
05401542,63914.58512834649,7
74603870,20377.576093181844,7
56450339,72948.74888132223,7
03791185,28562.27279860555,7
84814755,29250.118905461837,7
18814097,17044.31384738366,7
22183649,58912.48864439969,7
06568294,49942.018531812195,7
72648893,19243.79904095483,7
73025220,51001.65894065411,7
48912020,43680.23241388277,7
05724697,38299.62372171152,7
88453908,30589.008960709743,7
44506236,23386.466327049424,7
87887780,35001.22209114768,7
34287544,41685.1796301805,7
22005883,53378.73727047694,7
80349400,57937.66810565326,7
25557533,57970.07172413112,7
73094292,43504.02363147943,7
37899380,57317.12761685492,7
58131072,50321.93230050639,7
06783029,33005.45579704981,7
69862727,33535.92950544857,7
41964244,44145.776969114406,7
87182331,62002.30256785185,7
96807471,60127.137252281245,7
59483711,38977.59946538946,7
98728398,26431.04794833899,7
07992738,39966.787371075516,7
30651234,60723.064087244304,7
54209919,61446.37026159026,7
99657623,43340.770646576435,7
49875219,70535.11832844152,7
71322332,61521.08143977015,7
41990753,34666.26273332824,7
67583820,42000.334569065344,7
60065544,49777.34412666877,7
72903173,29405.233324640707,7
66753688,61223.627137794865,7
52648791,43088.78924387686,7
17457316,58482.86463303796,7
54943267,38077.297782368456,7
89298660,44767.12014962825,7
47169711,35875.72143021851,7
23219980,60718.34549944945,7
34475542,49140.848806009104,7
27059256,45642.71024501031,7
62450504,58684.51020381892,7
07876060,65761.17303516727,7
15515404,24830.57259935631,7
46894469,55840.38388494424,7
00014457,15358.887527091998,7
30871915,36643.55491935523,7
74951073,57394.5685118267,7
01761148,47584.455167932916,7
76342021,50128.83656743723,7
72331491,64262.25937725937,7
92321459,39245.48570356443,7
52083460,62589.35880876746,7
90607021,41588.5393474148,7
33216749,41046.882840691134,7
54790512,25694.08122079606,7
44737415,45537.36893473554,7
08390837,12259.463115965376,7
26421189,60796.63139056023,7
26062832,43070.67928788668,7
60298425,47207.61269723471,7
15010116,56817.33341660399,7
24921940,52007.9627290055,7
79312145,41347.098324128594,7
19101006,49152.32391915755,7
75273268,39950.189361696845,7
25566641,70754.27031190543,7
55113734,30154.665724938943,7
37047450,59490.767377454846,7
09870080,49210.7405968144,7
92370311,53017.53931439191,7
97536321,68260.8802308189,7
52604774,37167.41058851996,7
13767523,51644.406667284224,7
77092318,31115.738068671257,7
11931106,71471.63359221826,7
46196988,36504.42529870891,7
90624973,17162.053235897612,7
92525193,28172.197527832028,7
71829648,37943.98143029616,7
78405754,52569.451515662375,7
60594962,80876.20101974632,7
37210894,23211.97587029691,7
31576331,64005.56238539613,7
42182306,58668.789897635856,7
42176077,,7
55731217,,7
04063701,,7
44458517,,7
79618649,,7
13816532,,7
68318553,,7
82996324,,7
72411871,,7
77431980,,7
64244482,,7
94130760,,7
53351295,,7
60510397,,7
37508121,,7
78890010,,7
27372675,,7
65316683,,7
36590048,,7
35019867,,7
02881262,,7
76328354,,7
92482775,,7
32019340,,7
13247211,,7
98152562,,7
51479858,,7
19401177,,7
07359289,,7
42580480,,7
06694109,,7
10972314,,7
56138178,,7
82716686,,7
55699326,,7
82815321,,7
11556316,,7
61494093,,7
16851177,,7
55828904,,7
57493326,,7
06594874,,7
85279119,,7
30081048,,7
66814043,,7
95375300,,7
85195192,,7
71024286,,7
18827924,,7
11805902,,7
56121485,,7
25914041,,7
67684038,,7
16256925,,7
72438196,,7
84544253,,7
98216283,,7
79071991,,7
23915682,,7
74220228,,7
60744771,,7
99643581,,7
48947178,,7
10928397,,7
70279929,,7
16394017,,7
66082823,,7
66429304,,7
86869314,,7
66078322,,7
26046518,,7
62625447,,7
41904959,,7
06203077,,7
29437698,,7
71312518,,7
32592959,,7
16100858,,7
90656493,,7
42205476,,7
87652327,,7
16994815,,7
95936435,,7
91168618,,7
80260776,,7
81888324,,7
52280559,,7
90052562,,7
19358055,,7
50305192,,7
58534831,,7
36113177,,7
97788247,,7
51612315,,7
83072217,,7
40819522,,7
94800535,,7
34246999,,7
45493168,,7
34168538,,7
71071635,,7
55454974,,7
76218810,,7
91925048,,7
61614449,,7
17921960,,7
46132575,,7
78041345,,7
61831471,,7
14982806,,7
31181630,,7
64256485,,7
28767407,,7
38403738,,7
40682560,,7
30941640,,7
13617503,,7
41727177,,7
46065494,,7
41572290,,7
51515185,,7
42221460,,7
49931909,,7
27655741,,7
99135851,,7
19582453,,7
85627671,,7
62774354,,7
56711549,,7
56894745,,7
89282553,,7
66055786,,7
75649663,,7
22218092,,7
45314052,,7
84930802,,7
38866059,,7
97906390,,7
32709720,,7
78782318,,7
48600144,,7
25697309,,7
07861970,,7
14715022,,7
78778327,,7
58186774,,7
23077576,,7
71881875,,7
82308516,,7
01260323,,7
43945907,,7
35381419,,7
95310967,,7
70782027,,7
66504008,,7
61148309,,7
90696218,,7
39932211,,7
06474956,,7
96590174,,7
31489847,,7
95003183,,7
91271220,,7
03896000,,7
70245121,,7
50256964,,7
88151008,,7
20589517,,7
99180286,,7
08672960,,7
01180570,,7
84335447,,7
21953049,,7
29551007,,7
91107550,,7
13415410,,7
84191373,,7
41725149,,7
86806220,,7
66787524,,7
93988391,,7
08634522,,7
84194729,,7
22256881,,7
11818008,,7
41567180,,7
34300597,,7
49455206,,7
47258783,,7
28405261,,7
46218529,,7
76006639,,7
95852547,,7
02721338,,7
85839381,,7
13595863,,7
15858797,,7
65778792,,7
06451067,,7
11523026,,7
67445527,,7
12028644,,7
95118688,,7
82239151,,7
46009573,,7
56659224,,7
33045594,,7
18940233,,7
65983120,,7
05823544,,7
26188967,,7
56879364,,7
58198303,,7
39652112,,7
66009179,,7
14804394,,7
52807835,,7
67790531,,7
11678474,,7
46284635,,7
85226336,,7
94681158,,7
19740547,,7
48423930,,7
19801465,,7
85110154,,7
73510375,,7
53364601,,7
96548427,,7
58923410,,7
13332699,,7
44926034,,7
36041171,,7
53894230,,7
04467050,,7
51712650,,7
26484174,,7
56183718,,7
33345345,,7
45031606,,7
09397027,,7
57147476,,7
53932213,,7
85219082,,7
08836987,,7
06055559,,7
38241987,,7
14211295,,7
21266001,,7
09134978,,7
00099138,,7
62401113,,7
51873467,,7
47526824,,7
10607448,,7
17389725,,7
73626329,,7
01070135,,7
10402946,,7
87843293,,7
23143524,,7
40631303,,7
22528265,,7
98262352,,7
65840616,,7
64314853,,7
20014151,,7
51019551,,7
24709720,,7
48045494,,7
26237619,,7
49591411,,7
52774041,,7
57366518,,7
38025554,,7
55769501,,7
65099899,,7
45278195,,7
22580026,,7
62987761,,7
41983404,,7
31577710,,7
42925745,,7
28057494,,7
82868017,,7
38308405,,7
92583647,,7
62507095,,7
15810629,,7
25100778,,7
61188050,,7
86779480,,7
06116074,,7
69614580,,7
97958453,,7
17658320,,7
00688114,,7
71854472,,7
45751116,,7
20081497,,7
77105162,,7
11956051,,7
34036018,,7
46195539,,7
16491553,,7
68373699,,7
39923082,,7
16984213,,7
84481677,,7
09541857,,7
55302384,,7
88188308,,7
88234098,,7
89488473,,7
94481398,,7
93996412,,7
64630146,,7
47999326,,7
92823798,,7
89617882,,7
84858116,,7
17479993,,7
02374124,,7
59003606,,7
80322085,,7
00330075,,7
50114134,,7
61256911,,7
97328851,,7
14474536,,7
26657729,,7
72710154,,7
94206835,,7
77287872,,7
40623136,,7
96425641,,7
16892372,,7
22558381,,7
52637931,,7
86766946,,7
37124281,,7
47716042,,7
80790785,,7
40243774,,7
84758373,,7
76818283,,7
83556021,,7
63762134,,7
30192949,,7
35512531,,7
00717475,,7
39505871,,7
43518701,,7
39756365,,7
83260677,,7
40349208,,7
96383195,,7
87860551,,7
52816567,,7
02884995,,7
35176807,,7
13231376,,7
42865840,,7
40300394,,7
16315867,,7
00361964,,7
79520361,,7
79978990,,7
05749572,,7
61808233,,7
10904346,,7
31691366,,7
14012226,,7
29218536,,7
38051290,,7
89600786,,7
94562853,,7
25262514,,7
14882052,,7
12199563,,7
17971676,,7
11183646,,7
39344275,,7
91971505,,7
37869045,,7
09182242,,7
41361582,,7
90250896,,7
86263605,,7
62209199,,7
56507739,,7
21234997,,7
00767400,,7
64014143,,7
22291610,,7
55910403,,7
63889327,,7
83825691,,7
21706833,,7
22575830,,7
53806644,,7
21662115,,7
74667497,,7
99262292,,7
83828621,,7
44690834,,7
14622112,,7
85316430,,7
05531366,,7
58442302,,7
59610097,,7
58965420,,7
68890050,,7
90158788,,7
21737091,,7
96441073,,7
47649631,,7
87801151,,7
32000138,,7
08345959,,7
40899222,,7
40321333,,7
19151854,,7
59910036,,7
80895073,,7
89437566,,7
32816079,,7
92630736,,7
29937351,,7
49329124,,7
79557531,,7
45035747,,7
54028470,,7
93935247,,7
86386740,,7
76422294,,7
21794334,,7
68464930,,7
02369732,,7
06096340,,7
00435217,,7
49240642,,7
38212749,,7
61465164,,7
23179909,,7
36432078,,7
21797352,,7
02677662,,7
65583685,,7
59448827,,7
25959996,,7
08740613,,7
53277688,,7
24723538,,7
44966474,,7
81700182,,7
73604111,,7
43587414,,7
28131506,,7
03495575,,7
46875698,,7
81282892,,7
87303142,,7
92281594,,7
51191883,,7
15749168,,7
84717073,,7
07370615,,7
62821493,,7
40166029,,7
46598202,,7
89199014,,7
17963005,,7
23769990,,7
94097638,,7
28559320,,7
60792202,,7
39542752,,7
92972429,,7
14195853,,7
53702055,,7
40012393,,7
91914842,,7
80951890,,7
37844385,,7
15770367,,7
52353319,,7
54739694,,7
97889066,,7
72439638,,7
93760929,,7
19050030,,7
91523884,,7
13737906,,7
24958510,,7
04824695,,7
49023002,,7
13287679,,7
07493058,,7
20336873,,7
83981241,,7
50399699,,7
29133734,,7
37060502,,7
45427177,,7
52947118,,7
77127446,,7
37666062,,7
64235883,,7
91285119,,7
66065428,,7
05217138,,7
60408652,,7
35404581,,7
22338845,,7
02117145,,7
17242072,,7
00194599,,7
31320589,,7
94720581,,7
81232738,,7
90753986,,7
94511572,,7
78098346,,7
73499413,,7
94691797,,7
12703290,,7
12368752,,7
66189780,,7
16275195,,7
37170412,,7
93785048,,7
75659065,,7
45687771,,7
40975044,,7
72631798,,7
29368949,,7
06223014,,7
71137516,,7
29114539,,7
17166219,,7
60668614,,7
59060069,,7
38933954,,7
09838603,,7
44639582,,7
06715150,,7
76462098,,7
31259598,,7
00563378,,7
80091266,,7
27081458,,7
64135190,,7
50287555,,7
32489085,,7
56151415,,7
57578720,,7
83346957,,7
14844267,,7
68930194,,7
05484537,,7
84891811,,7
19209946,,7
12477249,,7
47539403,,7
84745640,,7
09590527,,7
53969660,,7
18938091,,7
04856370,,7
58131146,,7
94574302,,7
32194021,,7
87163148,,7
54236829,,7
72838425,,7
63173649,,7
92671984,,7
90436506,,7
54104374,,7
14318193,,7
11928848,,7
63195902,,7
47778553,,7
63546715,,7
47994622,,7
65499093,,7
19795030,,7
90217503,,7
60345326,,7
97164082,,7
14802628,,7
79342286,,7
43805981,,7
04966856,,7
26901621,,7
57846549,,7
75288415,,7
15973354,,7
16317739,,7
38220138,,7
28264896,,7
62648592,,7
83934829,,7
21534667,,7
49301404,,7
77716474,,7
24906278,,7
99682326,,7
63301093,,7
89006660,,7
58883918,,7
25686028,,7
40573934,,7
22526716,,7
41788506,,7
17149154,,7
31806924,,7
39157646,,7
12779354,,7
35503079,,7
74941140,,7
51423397,,7
80502326,,7
86707853,,7
86597160,,7
60213988,,7
98785587,,7
95254341,,7
12769567,,7
51036459,,7
90032040,,7
90944398,,7
28247479,,7
89013062,,7
75266630,,7
09967897,,7
82954378,,7
67155202,,7
47494903,,7
35900747,,7
42546270,,7
30176734,,7
08694238,,7
90567261,,7
57801652,,7
75217786,,7
93118476,,7
46093583,,7
17963534,,7
15344073,,7
15402045,,7
20846891,,7
30107883,,7
72700436,,7
54592639,,7
06451519,,7
36997502,,7
27115371,,7
85838579,,7
29653266,,7
17589291,,7
61108716,,7
10464497,,7
98286785,,7
25976200,,7
96787691,,7
93395560,,7
73638423,,7
56712122,,7
05705892,,7
12013424,,7
83497231,,7
04170192,,7
51422019,,7
31256378,,7
13274856,,7
05006484,,7
30929284,,7
68177373,,7
53159167,,7
62371482,,7
83069645,,7
19149189,,7
89963260,,7
18752167,,7
73178102,,7
06538256,,7
97732953,,7
45611050,,7
82481593,,7
13995863,,7
81983860,,7
47680822,,7
21502095,,7
45468268,,7
08396738,,7
51687573,,7
15460014,,7
58446363,,7
03219085,,7
61702129,,7
06075463,,7
16458814,,7
29598719,,7
62598694,,7
00885312,,7
47048819,,7
14023000,,7
85581332,,7
54751271,,7
84611018,,7
07309977,,7
17971219,,7
09137519,,7
38485238,,7
55338566,,7
19451370,,7
00703043,,7
25548702,,7
61573620,,7
83407291,,7
33936307,,7
84544013,,7
13846195,,7
47528242,,7
21922045,,7
05097602,,7
83418374,,7
86794727,,7
15871593,,7
96542438,,7
44069363,,7
48009113,,7
58566071,,7
75712809,,7
96391602,,7
48593018,,7
07784311,,7
00983935,,7
10829712,,7
28316069,,7
32045530,,7
74000145,,7
04763842,,7
57742999,,7
65123287,,7
30759263,,7
94917250,,7
79845986,,7
92778938,,7
44204709,,7
82608566,,7
33618555,,7
25693771,,7
16949465,,7
62472553,,7
16287284,,7
32294455,,7
00929314,,7
74513937,,7
57119581,,7
53070586,,7
53676170,,7
03472005,,7
22148667,,7
54134383,,7
98782912,,7
00377798,,7
78628279,,7
49378566,,7
65494789,,7
60533644,,7
00317355,,7
92194220,,7
29151328,,7
99252356,,7
20934910,,7
63274606,,7
62657042,,7
34870153,,7
85928659,,7
39418109,,7
27725517,,7
59668842,,7
84784135,,7
27793899,,7
03752446,,7
99996692,,7
77567106,,7
10002160,,7
54502060,,7
74356455,,7
66775050,,7
45038383,,7
70692001,,7
90509161,,7
55893025,,7
53408502,,7
12528172,,7
35403713,,7
99818376,,7
04867275,,7
19784288,,7
37520947,,7
20067446,,7
70542290,,7
59452190,,7
52438257,,7
61398552,,7
22535046,,7
17424642,,7
12517503,,7
19653961,,7
75589857,,7
88862927,,7
96663363,,7
75099186,,7
00617562,,7
80471136,,7
32743511,,7
54664113,,7
82417133,,7
31006340,,7
93137080,,7
28616132,,7
55525071,,7
81654843,,7
30383137,,7
18274945,,7
04679433,,7
92775753,,7
12477823,,7
85833083,,7
84439389,,7
39450532,,7
29179467,,7
23677017,,7
27604615,,7
59609694,,7
01510921,,7
63758449,,7
61327551,,7
59841474,,7
08773840,,7
91190590,,7
28168294,,7
88471088,,7
05361655,,7
06063816,,7
72303704,,7
56826838,,7
38467936,,7
77057080,,7
53764547,,7
82904764,,7
04045516,,7
53656021,,7
08524388,,7
20782564,,7
03829862,,7
55886456,,7
27389573,,7
49390897,,7
34638894,,7
81086490,,7
82828306,,7
70000354,,7
21680373,,7
02598494,,7
65496044,,7
06580750,,7
27109674,,7
06075970,,7
58923096,,7
98160864,,7
09759990,,7
78853721,,7
17669907,,7
23569278,,7
18409373,,7
09007566,,7
19612480,,7
52325631,,7
81847873,,7
99069130,,7
17421990,,7
60857891,,7
69265772,,7
46015674,,7
64626333,,7
09429018,,7
20410942,,7
99556133,,7
20267193,,7
99163570,,7
84121541,,7
00157505,,7
06703333,,7
06245241,,7
48876479,,7
96174188,,7
76441247,,7
46212783,,7
25920945,,7
37330718,,7
05445009,,7
41483968,,7
04628058,,7
92811339,,7
28230713,,7
39961401,,7
53247758,,7
46458699,,7
54367489,,7
86798979,,7
76674852,,7
87220100,,7
25836983,,7
14314177,,7
46217274,,7
02650063,,7
09566417,,7
63472180,,7
41932233,,7
50247188,,7
51264062,,7
03023611,,7
04301369,,7
28795636,,7
71400617,,7
17324281,,7
77957005,,7
65088231,,7
11809850,,7
94690389,,7
72056188,,7
30990097,,7
01698794,,7
44517421,,7
70072949,,7
36169425,,7
16557126,,7
75044845,,7
20953401,,7
06349464,,7
83331004,,7
29702226,,7
07172186,,7
90695413,,7
87746463,,7
35953358,,7
30773151,,7
19110263,,7
92810109,,7
52900258,,7
08938208,,7
80271105,,7
15407926,,7
07425678,,7
42587311,,7
19625571,,7
09564181,,7
00893687,,7
35654879,,7
27055757,,7
22695516,,7
91501566,,7
63641700,,7
56246925,,7
74455275,,7
37596351,,7
80177290,,7
73258521,,7
88902793,,7
10041610,,7
10010502,,7
99418957,,7
44675743,,7
09774127,,7
23702104,,7
49537292,,7
14967202,,7
46161386,,7
49777271,,7
98884270,,7
51104394,,7
19170988,,7
11234683,,7
23632916,,7
88648487,,7
36181610,,7
28311777,,7
07462627,,7
11240541,,7
13612018,,7
94773846,,7
81235407,,7
62973628,,7
23387247,,7
44527002,,7
52986983,,7
07760695,,7
76100312,,7
16441827,,7
68478460,,7
01089437,,7
05858361,,7
18982340,,7
36958564,,7
73835852,,7
70421198,,7
08757047,,7
17696383,,7
08952787,,7
37403777,,7
28662973,,7
15237440,,7
98162263,,7
21462853,,7
22473720,,7
64045226,,7
03554968,,7
94215297,,7
86739671,,7
40322191,,7
20802308,,7
14807149,,7
74496692,,7
85801207,,7
13667629,,7
71889096,,7
85644592,,7
54280978,,7
55131122,,7
71314820,,7
33837886,,7
54715780,,7
66496381,,7
92035758,,7
86544795,,7
56732586,,7
98655814,,7
08385763,,7
80625984,,7
36430199,,7
31967201,,7
37292372,,7
24662793,,7
26090412,,7
98446048,,7
58613206,,7
05878984,,7
31242166,,7
95101965,,7
63431825,,7
76213317,,7
51124113,,7
89691297,,7
63969105,,7
11692004,,7
23026357,,7
62117601,,7
62679999,,7
05772844,,7
31255813,,7
11208524,,7
60469334,,7
44509934,,7
67840275,,7
80604619,,7
81242051,,7
52499794,,7
90517356,,7
10386575,,7
17899301,,7
83650705,,7
72714826,,7
43076575,,7
80767190,,7
59554963,,7
25431306,,7
86315738,,7
11037745,,7
32648350,,7
79592030,,7
31240043,,7
38653576,,7
35813115,,7
55694745,,7
35765117,,7
72195391,,7
13981016,,7
70031751,,7
69902534,,7
97444488,,7
44235249,,7
17153304,,7
31853720,,7
27728267,,7
62357230,,7
28933896,,7
30531122,,7
44461116,,7
18667663,,7
94502003,,7
85636784,,7
93700340,,7
97070400,,7
89472090,,7
47042441,,7
35336807,,7
04550496,,7
17864027,,7
53506620,,7
79525586,,7
01600729,,7
64228030,,7
77242612,,7
36019897,,7
15273556,,7
42603893,,7
36971072,,7
88637566,,7
42285644,,7
42518821,,7
81853077,,7
75142131,,7
39682699,,7
57774928,,7
33314269,,7
95647656,,7
36662228,,7
62810706,,7
60639075,,7
20007278,,7
91261202,,7
83992639,,7
53376125,,7
33124264,,7
27365815,,7
87388086,,7
38339075,,7
01972587,,7
92219117,,7
64260172,,7
79328776,,7
93938342,,7
41163383,,7
71898322,,7
36338520,,7
31778925,,7
93022672,,7
65485399,,7
18041598,,7
77661525,,7
03156496,,7
68945351,,7
17166163,,7
54081422,,7
50815044,,7
05310573,,7
71023037,,7
20696326,,7
45485812,,7
03719403,,7
08148514,,7
19474731,,7
13823823,,7
70279035,,7
33998066,,7
79669175,,7
64991112,,7
02450501,,7
76729908,,7
20977286,,7
33154843,,7
99142066,,7
65554231,,7
43587147,,7
76545596,,7
18626737,,7
59830825,,7
35287662,,7
70551942,,7
50366749,,7
71523383,,7
92217915,,7
92644832,,7
45722060,,7
83920870,,7
75041713,,7
03429959,,7
47076578,,7
86457785,,7
27736376,,7
23059215,,7
82393447,,7
11510552,,7
38043072,,7
03292692,,7
32254887,,7
33429348,,7
90433935,,7
19763987,,7
64327567,,7
23549073,,7
03469300,,7
26657572,,7
15848892,,7
82483551,,7
83755066,,7
50756133,,7
35138090,,7
19079224,,7
89751583,,7
92755201,,7
89968833,,7
63496142,,7
64407404,,7
88394126,,7
83665562,,7
36727755,,7
44684323,,7
86519527,,7
25061797,,7
08901530,,7
00853540,,7
19388921,,7
83519829,,7
21411714,,7
94813767,,7
28740753,,7
99753965,,7
20144621,,7
82642896,,7
06771233,,7
77504343,,7
01720711,,7
12870744,,7
00529646,,7
38786944,,7
69880264,,7
12855558,,7
58422702,,7
25062303,,7
41618197,,7
51060999,,7
48812914,,7
42614998,,7
05074931,,7
73848032,,7
11834109,,7
75757640,,7
10285270,,7
46189924,,7
57943140,,7
78192368,,7
40109478,,7
95546323,,7
01342541,,7
46086326,,7
89653785,,7
34309826,,7
28549032,,7
34185534,,7
14944690,,7
34577569,,7
75791440,,7
24453458,,7
20090184,,7
32451679,,7
14986310,,7
51212755,,7
77877351,,7
60195671,,7
56876755,,7
01011973,,7
26398575,,7
37275344,,7
18356614,,7
88070797,,7
62005592,,7
64022588,,7
51399358,,7
81150809,,7
95658273,,7
04799361,,7
08821923,,7
38292387,,7
59902698,,7
95612374,,7
22276056,,7
95943059,,7
63432295,,7
07894862,,7
02471793,,7
04258427,,7
13883664,,7
18321284,,7
66109419,,7
11874049,,7
55207881,,7
46054149,,7
23387014,,7
54958677,,7
78198390,,7
45964727,,7
71732484,,7
67092328,,7
92274873,,7
11808680,,7
76693065,,7
47185069,,7
32902193,,7
46582698,,7
64380342,,7
71603939,,7
13502948,,7
70322826,,7
10734073,,7
27679596,,7
15597219,,7
46411012,,7
68142553,,7
82988015,,7
88526401,,7
43415778,,7
52044775,,7
42755235,,7
39837776,,7
93213461,,7
64759991,,7
18282813,,7
59109488,,7
68138239,,7
24935047,,7
19959632,,7
51196964,,7
95718497,,7
64515635,,7
15467836,,7
78588742,,7
47197358,,7
18707020,,7
06855287,,7
15674009,,7
49538625,,7
59242001,,7
95721582,,7
41541713,,7
94573597,,7
03323975,,7
49644493,,7
61829951,,7
44402900,,7
68290294,,7
55310911,,7
19612843,,7
07269151,,7
06759237,,7
14225331,,7
21958297,,7
28277128,,7
18828105,,7
57530785,,7
27592215,,7
72885310,,7
30122266,,7
87131063,,7
45185127,,7
71014645,,7
13491902,,7
38844083,,7
26561745,,7
86578267,,7
33238063,,7
62340171,,7
74603604,,7
03686923,,7
30849140,,7
39008287,,7
93163714,,7
48734646,,7
70315099,,7
21601664,,7
69923144,,7
92861337,,7
00284153,,7
67401515,,7
51086967,,7
16409215,,7
25902032,,7
87623566,,7
97494445,,7
98784653,,7
79667172,,7
35268001,,7
21613970,,7
24622366,,7
50093960,,7
58710919,,7
19890828,,7
23047183,,7
42277335,,7
10386696,,7
74605148,,7
57205222,,7
36492511,,7
75947714,,7
95155351,,7
17506350,,7
48023730,,7
84114834,,7
11053064,,7
55501570,,7
56746723,,7
17161818,,7
84671340,,7
35247825,,7
66833287,,7
72031372,,7
80634666,,7
55556275,,7
90187902,,7
81808694,,7
47019800,,7
20529834,,7
32564209,,7
28605132,,7
29535103,,7
62976651,,7
63112890,,7
33655533,,7
74947941,,7
50385255,,7
90158224,,7
26711650,,7
45676091,,7
97204520,,7
22935178,,7
35790933,,7
17130259,,7
75626859,,7
54935661,,7
52500236,,7
35117223,,7
36962167,,7
16996386,,7
66592949,,7
32250355,,7
80429634,,7
82868283,,7
97362322,,7
80598552,,7
02132548,,7
35832585,,7
04270041,,7
42887686,,7
12855742,,7
28414259,,7
26695864,,7
14428265,,7
13842853,,7
17014250,,7
99695374,,7
00878496,,7
18287193,,7
14853951,,7
41857286,,7
33748019,,7
99652404,,7
77442410,,7
99718764,,7
09360736,,7
72843510,,7
83711020,,7
34287897,,7
04377416,,7
05878985,,7
26584257,,7
89921250,,7
89476045,,7
62556085,,7
32796823,,7
04069143,,7
57288885,,7
09683905,,7
46105838,,7
98318412,,7
65685778,,7
44747234,,7
99999695,,7
81018047,,7
25884522,,7
53198159,,7
95106148,,7
50724391,,7
29836300,,7
10655790,,7
54798629,,7
89645681,,7
79513673,,7
69425137,,7
85264727,,7
63375036,,7
58211934,,7
67475431,,7
37429677,,7
84334198,,7
66100995,,7
01750789,,7
28653128,,7
80039357,,7
71444939,,7
30460944,,7
54901102,,7
45949474,,7
62649322,,7
27985010,,7
71337772,,7
48702253,,7
43508991,,7
55704847,,7
10950984,,7
14572622,,7
98403719,,7
87485459,,7
03980274,,7
72393829,,7
73895718,,7
61243781,,7
27149050,,7
38128557,,7
30415683,,7
55150161,,7
58185857,,7
36393156,,7
84931235,,7
42295661,,7
33731388,,7
42150660,,7
30347484,,7
38508863,,7
69887588,,7
69347936,,7
64721085,,7
14934297,,7
53769003,,7
83268376,,7
56296085,,7
22865950,,7
88173985,,7
93107616,,7
77753128,,7
90276337,,7
33946949,,7
60006960,,7
14034844,,7
29184149,,7
30630934,,7
25604807,,7
15829002,,7
60459653,,7
71006459,,7
75900024,,7
96540693,,7
66092508,,7
12389906,,7
76742730,,7
44811548,,7
58868093,,7
73814854,,7
58923706,,7
77072067,,7
01703995,,7
45143307,,7
69476159,,7
73044290,,7
53387345,,7
08290133,,7
26428960,,7
56021879,,7
54520651,,7
07848866,,7
28241361,,7
75908604,,7
67943194,,7
11677959,,7
31882342,,7
94268768,,7
87446888,,7
44334048,,7
05992905,,7
90668462,,7
38168275,,7
96027765,,7
43105986,,7
33344455,,7
79717471,,7
96729518,,7
77829393,,7
91765415,,7
43571038,,7
68664727,,7
81738204,,7
72288483,,7
83131932,,7
29390015,,7
04156049,,7
03220237,,7
19596675,,7
11350303,,7
92990732,,7
97439829,,7
09787603,,7
28789386,,7
74681368,,7
22198189,,7
49238860,,7
91568160,,7
50088741,,7
90689182,,7
28957898,,7
22182380,,7
81920223,,7
25887505,,7
76381853,,7
23055542,,7
82152666,,7
45979173,,7
85690703,,7
62641883,,7
80478174,,7
60727232,,7
16836147,,7
01900986,,7
31135186,,7
95711884,,7
20860741,,7
51260916,,7
72882869,,7
25072233,,7
92509432,,7
32563619,,7
94896925,,7
28999982,,7
08560532,,7
69399696,,7
82205250,,7
08054631,,7
04787910,,7
53359295,,7
86572804,,7
36444647,,7
12676817,,7
97204009,,7
79036868,,7
74069268,,7
62911745,,7
14056038,,7
79208538,,7
16956672,,7
82592550,,7
51385064,,7
95387419,,7
74393940,,7
87926105,,7
49609674,,7
97954395,,7
95637388,,7
95764094,,7
96162309,,7
85248264,,7
72247005,,7
29712191,,7
59648799,,7
71359007,,7
61504533,,7
33273142,,7
97525409,,7
96992015,,7
55040161,,7
62624578,,7
40881596,,7
15793131,,7
63786459,,7
61717810,,7
10815080,,7
33405105,,7
89284216,,7
63248043,,7
10077428,,7
58889043,,7
16253304,,7
61546015,,7
01916240,,7
98909077,,7
44525903,,7
89194951,,7
30407108,,7
81478808,,7
83203262,,7
36741884,,7
23077270,,7
10921325,,7
78272150,,7
35098771,,7
40568726,,7
88254021,,7
99782003,,7
91818333,,7
40254745,,7
56014691,,7
67489613,,7
17848528,,7
79477584,,7
22639745,,7
30217753,,7
39475650,,7
20586343,,7
62388810,,7
75908477,,7
70302387,,7
96273764,,7
71510715,,7
26801161,,7
75827349,,7
17766347,,7
02098465,,7
51742413,,7
38055563,,7
54205534,,7
70431077,,7
64215644,,7
12902265,,7
57753033,,7
06666123,,7
93647635,,7
99668876,,7
97345294,,7
07881149,,7
62953338,,7
11540339,,7
40326519,,7
29098887,,7
86642606,,7
96824861,,7
98921572,,7
11922085,,7
81508191,,7
63836122,,7
64467752,,7
11469164,,7
41329830,,7
97082648,,7
54116008,,7
31230424,,7
32951914,,7
05162973,,7
71004824,,7
